,Date,DeC5_I/L_Temp,DeC5_l/L_Flow,DeC5_O/H_Temp.,DeC5_O/H_Press,DeC5_O/H_Flow,C5_BTM_Flow,DeC5_BTM_Flow,DeC5_BTM_Temp,Unnamed: 0,Rx2_RPG_temp,Rx2_H2_temp,Rx2_H2_Flow,Rx2_Feed_Temp,Rx2_1st_bed_△P,Rx2_2_3_bed_△P,RX2_1st_bed_O/L_T,RX2_1st_bed_I/L_T,Rx2_1st_bed_△T,Rx2_2nd_O/L_T,Rx2_2nd_I/L_T,Rx2_2nd_bed_△T,C5 wt%,Benzene wt%,Bromine Number g/100g,C4 wt%,Styrene wt%,Toluene wt%,Xylenes wt%,C6~C9 NA wt%,C10+ NA wt%,C9 Aro wt%,C10 Aro wt%,DV g/100g,EB wt%
215,2014-04-02,120.37299999999999,85.11399999999999,77.184,4.3,52.048,80.107,63.283,167.518,215,238.862,438.133,12.895,286.031,0.248,0.369,291.939,286.031,5.9079999999999995,334.8,289.396,45.403,,,510.0,,,,,,,,,,
216,2014-05-02,119.667,85.037,74.762,4.3,52.391000000000005,80.096,63.273999999999994,168.002,216,238.764,439.054,12.876,286.024,0.246,0.371,291.659,286.024,5.635,334.38,289.193,45.188,0.7835,37.3904,580.0,0.0016,0.009000000000000001,18.6689,5.4037,12.8456,7.1351,5.0446,4.8711,,7.8465
217,2014-07-02,121.758,84.855,72.12100000000001,4.2989999999999995,51.646,79.988,63.2,168.782,217,238.333,442.29,12.849,286.048,0.244,0.371,290.7270000000001,286.048,4.68,332.755,288.558,44.196000000000005,0.7344,35.064,660.0,0.0016,0.0087,18.7873,6.1525,11.543,5.1208,8.7201,5.7184,,8.1492
218,2014-10-02,121.589,85.185,70.566,4.302,53.092,80.187,63.367,168.37400000000002,218,240.038,438.027,12.890999999999998,287.008,0.243,0.365,292.146,287.008,5.1370000000000005,336.231,289.877,46.354,0.8629,37.0128,637.0,0.0035,0.0092,18.0379,5.422999999999999,13.4503,7.6466,4.9802,4.5802,,7.9934
219,2014-12-02,120.72399999999999,85.054,69.719,4.322,52.42,79.703,62.95399999999999,167.99599999999998,219,242.155,432.085,12.958,287.993,0.237,0.362,293.687,287.993,5.694,339.224,291.37,47.854,0.7932,37.3304,559.0,0.0029,0.0094,17.77,5.2429,14.3353,7.3977,4.8497,4.2911,,7.9774
220,2014-02-14,121.7,84.92399999999999,71.882,4.301,54.306000000000004,79.975,63.18899999999999,167.00400000000002,220,242.006,432.6,12.857,288.028,0.239,0.363,293.749,288.028,5.721,340.033,291.478,48.555,0.9217,37.4007,559.0,0.0033,0.0137,18.9033,5.0511,13.7441,4.8227,6.885,4.4628,,7.7916
221,2014-02-17,120.867,84.421,73.625,4.301,51.966,81.01,64.214,167.048,221,241.943,437.161,12.777,287.973,0.248,0.368,293.986,287.973,6.013,340.038,291.702,48.336999999999996,0.7937,36.6053,605.0,0.0017,0.0089,18.7433,5.3488,13.2718,4.7375,7.2045,5.1353,,8.1492
222,2014-02-19,120.698,84.17399999999999,75.402,4.3,48.409,82.116,65.279,168.237,222,241.771,443.157,12.745,288.006,0.259,0.373,293.85,288.006,5.843999999999999,338.587,291.626,46.961000000000006,0.8783,35.8653,501.0,0.0022,0.0089,19.0417,5.5751,12.9829,4.9958,7.2897,5.271,,8.0891
223,2014-02-21,117.455,82.12799999999999,74.919,4.3,46.51,82.103,65.16199999999999,169.007,223,241.474,449.229,12.637,288.002,0.255,0.364,294.064,288.002,6.062,336.182,291.53,44.651,0.733,34.8686,510.0,0.0015,0.0089,19.5601,6.0491,12.2442,7.2446,5.3865,5.553,,8.3505
224,2014-02-24,116.618,85.27600000000001,72.293,4.303,47.93899999999999,82.32799999999999,65.5,169.56099999999998,224,240.688,455.367,12.579,287.993,0.262,0.371,293.24,287.993,5.246,334.046,291.05,42.996,0.6279,36.0555,545.0,0.0026,0.0088,19.785,5.9999,12.3569,4.6159,7.4955,4.7944,,8.2576
225,2014-02-26,115.42,85.36,71.859,4.301,48.543,82.319,65.5,168.90900000000002,225,240.758,453.663,12.584,288.005,0.266,0.384,293.238,288.005,5.233,334.608,291.075,43.533,0.6714,36.7843,670.0,0.0059,0.0089,19.3814,5.5155,12.6656,4.9572,7.1057,4.8244,,8.0797
226,2014-03-03,114.415,81.76100000000001,70.971,4.303999999999999,54.343999999999994,80.337,63.501000000000005,165.998,226,238.565,449.436,12.505999999999998,289.01,0.268,0.369,294.4120000000001,289.01,5.402,337.101,291.827,45.273999999999994,0.8826,41.2453,590.0,0.0067,0.0087,17.8987,4.6017,13.5129,4.9344,5.6742,3.9116,,7.3232
227,2014-05-03,114.175,79.615,72.99,4.301,53.049,79.936,62.998999999999995,165.822,227,237.319,453.717,12.484000000000002,288.98,0.275,0.363,293.469,288.98,4.489,335.158,291.07,44.088,0.8404,39.9511,595.0,0.0016,0.0084,19.1994,4.8339,12.6408,6.7838,4.1444,4.0749,,7.5213
228,2014-07-03,64.346,26.987,57.661,2.025,47.126999999999995,18.448,17.461,109.67299999999999,228,228.626,334.374,17.916,258.022,0.105,0.133,255.394,258.022,2.628,265.138,256.221,8.917,,,,,,,,,,,,,
229,2014-08-03,80.314,62.083999999999996,65.619,2.5580000000000003,46.368,51.728,39.219,141.753,229,230.353,379.655,16.67,312.998,0.246,0.248,319.999,312.998,7.001,332.055,317.898,14.157,0.0652,39.5299,470.0,0.0,0.0094,19.9818,5.2417,11.0097,7.1495,4.4306,4.6468,,7.9354
230,2014-10-03,112.22200000000001,69.165,73.605,4.296,55.75899999999999,74.785,55.0,166.774,230,239.114,456.551,12.456,297.013,0.563,0.354,310.747,297.013,13.732999999999999,335.885,301.222,34.663000000000004,0.6794,39.7105,297.0,0.0,0.0089,19.5604,5.0596,12.2922,4.5653,6.2507,4.3452,,7.5278
231,2014-12-03,113.76100000000001,68.671,73.436,4.3,56.541000000000004,75.096,55.001000000000005,166.915,231,239.98,455.22,12.403,297.064,0.634,0.355,311.035,297.064,13.970999999999998,337.3540000000001,301.056,36.298,0.5212,40.3289,248.0,0.0,0.0091,19.4138,5.0281,12.1944,6.7201,4.1517,4.1279,,7.5048
232,2014-03-14,114.884,74.36,73.593,4.298,57.863,79.374,59.324,166.40200000000002,232,242.966,465.6230000000001,12.358,297.02,0.743,0.368,311.386,297.02,14.366,340.195,300.993,39.202,0.5808,40.361,292.0,0.0008,0.0092,19.3013,5.0288,12.0208,7.0043,4.0926,4.0256,,7.5748
233,2014-03-19,9.331,0.0,8.234,0.193,0.0,8.031,7.672999999999999,31.554000000000002,233,199.378,27.781,2.016,11.146,0.334,0.362,427.847,11.146,416.7,438.827,428.73,10.097000000000001,,,,,,,,,,,,,
234,2014-03-22,53.49,44.443999999999996,40.19,2.998,27.881999999999998,8.836,7.778,85.412,234,199.384,172.34799999999996,14.962,160.628,0.023,0.043,165.858,160.628,5.23,175.68400000000003,168.71900000000005,6.966,0.1119,39.4982,,0.0076,0.0112,19.9439,2.5842,14.3798,4.6522,6.9458,4.009,,7.8562
235,2014-03-23,90.84200000000001,49.556999999999995,75.413,4.282,47.761,51.151,35.382,165.65,235,216.025,382.802,18.409,302.981,0.002,0.235,317.166,302.981,14.186,322.476,317.536,4.94,0.1504,40.7643,156.0,0.0051,0.0112,19.2293,4.7793,13.3342,6.9773,3.9302,3.6838,,7.1349
236,2014-03-23,90.84200000000001,49.556999999999995,75.413,4.282,47.761,51.151,35.382,165.65,236,216.025,382.802,18.409,302.981,0.002,0.235,317.166,302.981,14.186,322.476,317.536,4.94,,,80.0,,,,,,,,,,
237,2014-03-23,90.84200000000001,49.556999999999995,75.413,4.282,47.761,51.151,35.382,165.65,237,216.025,382.802,18.409,302.981,0.002,0.235,317.166,302.981,14.186,322.476,317.536,4.94,,,126.0,,,,,,,,,,
238,2014-03-23,90.84200000000001,49.556999999999995,75.413,4.282,47.761,51.151,35.382,165.65,238,216.025,382.802,18.409,302.981,0.002,0.235,317.166,302.981,14.186,322.476,317.536,4.94,0.7027,38.5984,,0.0,0.0095,19.6272,5.2725,11.6626,8.0308,4.5155,3.9255,,7.6553
239,2014-03-24,100.286,73.525,75.075,4.3,48.695,78.507,61.129,166.05900000000003,239,232.499,444.173,16.052,290.0,0.059,0.388,315.759,290.0,25.759,327.377,315.692,11.685,0.5328,39.3368,133.0,0.0,0.0059,19.5521,5.2968,11.6181,5.5728,6.6657,3.8795,,7.5395
240,2014-03-26,109.149,81.72,74.955,4.2989999999999995,54.268,84.484,67.17,166.592,240,234.103,459.257,15.847,289.975,0.077,0.421,313.196,289.975,23.221,332.612,313.254,19.357,0.5752,40.272,133.0,0.0004,0.0093,19.8319,5.2385,12.0756,5.1298,6.1851,3.3362,,7.346
241,2014-03-28,111.279,82.40700000000001,74.664,4.303,54.968999999999994,84.08200000000001,66.999,166.877,241,233.18400000000003,466.087,15.754,290.057,0.084,0.419,310.7340000000001,290.057,20.676,333.996,311.278,22.718000000000004,0.6898,39.1899,151.0,0.0006,0.009000000000000001,19.7421,5.4460000000000015,11.8077,7.5032,4.5331,3.4410000000000003,,7.6376
242,2014-03-31,114.882,82.95100000000001,73.72,4.3,54.76,84.14299999999999,66.997,166.452,242,232.241,472.791,15.436,290.004,0.11,0.411,308.833,290.004,18.829,336.087,310.143,25.945,0.7218,39.5916,159.0,0.0011,0.008,19.2876,5.3197,12.2199,7.4045,4.4441,3.3414,,7.6603
243,2014-02-04,115.485,83.98700000000001,70.602,4.301,56.115,84.022,66.998,166.68900000000002,243,232.755,478.94,14.031,290.005,0.124,0.374,309.441,290.005,19.436,340.211,311.403,28.808000000000003,0.738,40.4953,159.0,0.0019,0.0086,18.8238,5.0258,12.9489,5.334,5.8918,3.1755,,7.5564
244,2014-04-04,114.522,85.211,69.202,4.302,56.451,84.04799999999999,66.99600000000001,165.916,244,234.46400000000003,475.06,13.571,289.9790000000001,0.17600000000000002,0.35700000000000004,309.3590000000001,289.9790000000001,19.381,344.026,311.7940000000001,32.232,0.8282,40.4805,175.0,0.0028,0.0084,18.3316,4.6811,13.8124,5.6777,5.3014,3.3799,,7.496
245,2014-07-04,113.646,85.87200000000001,68.131,4.3,58.543,83.727,64.149,164.97400000000002,245,238.455,461.489,13.786,292.965,0.172,0.363,306.3,292.965,13.335,344.644,305.9190000000001,38.725,0.5378,41.542,192.0,0.0006,0.0093,18.3577,4.368,13.7537,7.4599,3.2142,3.2279,,7.5289
246,2014-09-04,114.726,86.53299999999999,66.968,4.2989999999999995,58.655,83.916,64.499,165.017,246,241.032,453.999,13.14,290.061,0.16899999999999998,0.344,301.501,290.061,11.44,342.843,300.62,42.222,0.7694,40.337,221.0,0.0067,0.0093,17.9826,4.5194,14.4928,5.7372,5.1547,3.3074,,7.6835
247,2014-11-04,115.775,84.389,65.182,4.298,60.549,84.037,64.499,166.555,247,241.379,457.61,13.081,290.548,0.177,0.343,301.298,290.548,10.749,337.545,299.774,37.771,0.6709,38.4356,239.0,0.0073,0.0074,19.1197,5.3877,13.2612,5.2002,6.2639999999999985,3.4646,,8.1814
248,2014-04-14,115.125,86.287,66.22399999999999,4.3,60.238,83.838,64.267,165.77900000000002,248,242.727,461.652,13.033,293.003,0.205,0.34600000000000003,304.803,293.003,11.8,342.6280000000001,301.761,40.868,0.8354,40.0984,245.0,0.0067,0.008,18.3998,4.7064,14.1582,7.1786,3.5873,3.2891,,7.7321
249,2014-04-16,114.874,83.5,68.484,4.306,62.016000000000005,81.029,61.165,164.74400000000003,249,241.85,459.752,13.066,293.08,0.231,0.332,305.284,293.08,12.204,341.352,300.673,40.678000000000004,0.8013,40.6164,238.0,0.0031,0.0077,18.6542,4.2831,13.9951,5.71,5.1203,3.1655,,7.6433
250,2014-04-18,114.594,82.765,69.878,4.2989999999999995,62.66,79.726,60.458999999999996,164.183,250,236.596,443.997,13.022,286.469,0.306,0.32,299.476,286.469,13.005999999999998,337.026,293.978,43.048,,,288.0,,,,,,,,,,
251,2014-04-18,114.594,82.765,69.878,4.2989999999999995,62.66,79.726,60.458999999999996,164.183,251,236.596,443.997,13.022,286.469,0.306,0.32,299.476,286.469,13.005999999999998,337.026,293.978,43.048,,,,,,,,,,,,,
252,2014-04-18,114.594,82.765,69.878,4.2989999999999995,62.66,79.726,60.458999999999996,164.183,252,236.596,443.997,13.022,286.469,0.306,0.32,299.476,286.469,13.005999999999998,337.026,293.978,43.048,,,319.0,,,,,,,,,,
253,2014-04-18,114.594,82.765,69.878,4.2989999999999995,62.66,79.726,60.458999999999996,164.183,253,236.596,443.997,13.022,286.469,0.306,0.32,299.476,286.469,13.005999999999998,337.026,293.978,43.048,,,262.0,,,,,,,,,,
254,2014-04-18,114.594,82.765,69.878,4.2989999999999995,62.66,79.726,60.458999999999996,164.183,254,236.596,443.997,13.022,286.469,0.306,0.32,299.476,286.469,13.005999999999998,337.026,293.978,43.048,0.7889,43.1118,246.0,0.0015,0.0074,17.929000000000006,3.6993,14.1227,5.3367,4.809,2.7882,,7.4055
255,2014-04-19,115.178,81.407,69.833,4.3,62.647,78.756,61.498999999999995,163.82399999999998,255,233.209,443.922,12.905,283.193,0.369,0.313,300.598,283.193,17.405,338.091,295.5490000000001,42.542,,,292.0,,,,,,,,,,
256,2014-04-19,115.178,81.407,69.833,4.3,62.647,78.756,61.498999999999995,163.82399999999998,256,233.209,443.922,12.905,283.193,0.369,0.313,300.598,283.193,17.405,338.091,295.5490000000001,42.542,,,260.0,,,,,,,,,,
257,2014-04-20,115.24799999999999,76.809,69.817,4.3,62.563,75.204,58.199,163.454,257,230.536,440.097,12.754,281.78,0.485,0.28800000000000003,299.399,281.78,17.618,334.952,293.9790000000001,40.972,,,256.0,,,,,,,,,,
258,2014-04-21,115.85799999999999,76.626,70.80199999999999,4.3,62.81100000000001,75.03,57.998999999999995,163.154,258,231.236,440.653,12.549,281.998,0.713,0.284,300.353,281.998,18.355999999999998,336.011,294.339,41.672,0.8661,44.1332,240.0,0.0009,0.0078,18.1493,3.4285,14.2809,5.5785,3.9985,2.6425,,6.9138
259,2014-04-23,114.96799999999999,74.703,71.487,4.2989999999999995,61.023,75.085,57.56399999999999,162.53799999999998,259,230.833,448.051,12.2,282.247,1.39,0.275,297.887,282.247,15.64,334.225,291.6090000000001,42.61600000000001,0.7969,44.9877,353.0,0.0008,0.0071,18.0663,3.3895,14.1091,5.6701,3.6485,2.5096,,6.8144
260,2014-04-23,114.96799999999999,74.703,71.487,4.2989999999999995,61.023,75.085,57.56399999999999,162.53799999999998,260,230.833,448.051,12.2,282.247,1.39,0.275,297.887,282.247,15.64,334.225,291.6090000000001,42.61600000000001,,,315.0,,,,,,,,,,
261,2014-04-25,115.04299999999999,76.937,70.02199999999999,4.3,61.151,76.22399999999999,56.501000000000005,162.972,261,232.158,443.317,12.331,283.318,0.805,0.28600000000000003,292.3640000000001,283.318,9.046,330.32,284.841,45.479,0.6004,43.2423,422.0,0.0006,0.0069,18.3369,3.6629,13.6485,6.5194,3.8572,2.9689,,7.1560000000000015
262,2014-04-26,116.023,76.663,69.688,4.301,62.11,76.249,56.501000000000005,162.83,262,231.582,445.146,12.220999999999998,283.485,0.755,0.285,291.732,283.485,8.247,330.543,284.273,46.27,,,470.0,,,,,,,,,,
263,2014-04-27,116.15799999999999,77.502,70.167,4.301,61.055,76.262,56.498999999999995,163.298,263,231.147,446.80300000000005,12.168,283.504,0.743,0.282,291.1790000000001,283.504,7.675,330.0180000000001,283.744,46.273,,,495.0,,,,,,,,,,
264,2014-04-28,114.82600000000001,80.40899999999999,70.758,4.3,58.855,76.282,56.498999999999995,163.738,264,229.303,451.921,12.031,283.494,0.7659999999999999,0.275,290.585,283.494,7.091,328.536,283.225,45.312,0.5913,43.252,532.0,0.0003,0.0079,18.9645,4.5673,13.5524,5.1108,4.7464,2.3231,,6.884
265,2014-04-30,115.98200000000001,82.125,69.96,4.301,60.538999999999994,76.319,56.498999999999995,163.83100000000002,265,230.397,453.184,11.989,283.512,0.862,0.274,290.212,283.512,6.7,328.6980000000001,282.68,46.018,0.8799,40.7498,660.0,0.0005,0.0086,20.9401,4.5796,12.273,6.6884,4.0136,2.8257,,7.0408
266,2014-01-05,116.59200000000001,82.18,71.03,4.3,61.478,76.417,56.498999999999995,164.90599999999998,266,229.165,462.136,11.906,283.9170000000001,0.936,0.273,290.068,283.9170000000001,6.151,326.587,282.741,43.846000000000004,,,640.0,,,,,,,,,,
267,2014-01-05,116.59200000000001,82.18,71.03,4.3,61.478,76.417,56.498999999999995,164.90599999999998,267,229.165,462.136,11.906,283.9170000000001,0.936,0.273,290.068,283.9170000000001,6.151,326.587,282.741,43.846000000000004,,,680.0,,,,,,,,,,
268,2014-01-05,116.59200000000001,82.18,71.03,4.3,61.478,76.417,56.498999999999995,164.90599999999998,268,229.165,462.136,11.906,283.9170000000001,0.936,0.273,290.068,283.9170000000001,6.151,326.587,282.741,43.846000000000004,,,648.0,,,,,,,,,,
269,2014-02-05,117.697,82.44200000000001,72.24600000000001,4.302,62.01,76.446,56.497,164.946,269,230.493,461.361,11.938,285.0440000000001,1.008,0.272,290.874,285.0440000000001,5.83,326.753,283.637,43.11600000000001,0.7529,41.7133,628.0,0.0005,0.009000000000000001,19.0008,5.0108,12.97,6.6427,4.0735,2.8256,,7.0009
270,2014-02-05,117.697,82.44200000000001,72.24600000000001,4.302,62.01,76.446,56.497,164.946,270,230.493,461.361,11.938,285.0440000000001,1.008,0.272,290.874,285.0440000000001,5.83,326.753,283.637,43.11600000000001,,,670.0,,,,,,,,,,
271,2014-03-05,117.16,82.62700000000001,72.745,4.3,60.159,76.485,56.5,165.69299999999998,271,232.724,456.937,11.82,286.008,1.045,0.265,292.116,286.008,6.109,327.005,284.681,42.324,,,620.0,,,,,,,,,,
272,2014-04-05,117.165,82.686,72.69,4.301,58.915,76.533,56.498999999999995,165.73,272,233.741,455.135,11.734000000000002,286.009,1.108,0.267,292.251,286.009,6.242000000000001,327.666,284.857,42.81,,,630.0,,,,,,,,,,
273,2014-04-05,117.165,82.686,72.69,4.301,58.915,76.533,56.498999999999995,165.73,273,233.741,455.135,11.734000000000002,286.009,1.108,0.267,292.251,286.009,6.242000000000001,327.666,284.857,42.81,,,646.0,,,,,,,,,,
274,2014-05-05,117.399,82.322,73.085,4.3,57.977,76.547,56.498999999999995,165.88099999999997,274,234.568,460.794,11.720999999999998,288.1740000000001,1.154,0.264,294.397,288.1740000000001,6.222,329.06699999999995,286.968,42.098,,,594.0,,,,,,,,,,
275,2014-05-05,117.399,82.322,73.085,4.3,57.977,76.547,56.498999999999995,165.88099999999997,275,234.568,460.794,11.720999999999998,288.1740000000001,1.154,0.264,294.397,288.1740000000001,6.222,329.06699999999995,286.968,42.098,0.7837,41.1955,541.0,0.0005,0.0087,19.7613,5.0231,12.8864,4.4666,6.0667,2.8368,,6.9707
276,2014-05-05,117.399,82.322,73.085,4.3,57.977,76.547,56.498999999999995,165.88099999999997,276,234.568,460.794,11.720999999999998,288.1740000000001,1.154,0.264,294.397,288.1740000000001,6.222,329.06699999999995,286.968,42.098,,,559.0,,,,,,,,,,
277,2014-06-05,117.897,82.109,72.805,4.3,59.129,76.518,56.498999999999995,165.946,277,235.33900000000003,462.80300000000005,11.608,289.001,1.194,0.264,295.375,289.001,6.375,329.935,287.878,42.056000000000004,,,532.0,,,,,,,,,,
278,2014-07-05,118.179,82.23,72.7,4.2989999999999995,60.26,76.525,56.5,166.143,278,235.608,463.768,11.496,289.004,1.274,0.262,295.421,289.004,6.417000000000001,330.415,287.883,42.532,0.7201,41.2826,537.0,0.0007,0.0083,19.5423,5.0039,12.5366,6.684,4.1722,3.0141,,7.0352
279,2014-07-05,118.179,82.23,72.7,4.2989999999999995,60.26,76.525,56.5,166.143,279,235.608,463.768,11.496,289.004,1.274,0.262,295.421,289.004,6.417000000000001,330.415,287.883,42.532,,,505.0,,,,,,,,,,
280,2014-08-05,118.156,82.494,73.23,4.2989999999999995,61.285,76.53699999999999,56.5,165.99200000000002,280,235.93,463.301,11.442,289.008,1.368,0.257,295.532,289.008,6.524,331.085,287.96,43.126000000000005,,,506.0,,,,,,,,,,
281,2014-09-05,119.161,83.243,72.992,4.302,61.847,76.416,56.5,165.859,281,237.155,459.972,11.339,289.154,1.446,0.257,295.9290000000001,289.154,6.775,332.675,288.348,44.326,0.6212,40.6588,468.0,0.0006,0.0078,18.8929,5.0233,12.9803,6.9561,4.4441,3.1165,,7.2984
282,2014-09-05,119.161,83.243,72.992,4.302,61.847,76.416,56.5,165.859,282,237.155,459.972,11.339,289.154,1.446,0.257,295.9290000000001,289.154,6.775,332.675,288.348,44.326,,,524.0,,,,,,,,,,
283,2014-10-05,119.477,84.911,73.15100000000001,4.3,61.839,76.186,56.416000000000004,165.77599999999998,283,238.399,459.437,11.306,290.007,1.52,0.256,296.687,290.007,6.681,334.25699999999995,289.118,45.138999999999996,,,446.0,,,,,,,,,,
284,2014-11-05,118.47399999999999,83.59700000000001,72.624,4.2989999999999995,60.871,74.217,54.461000000000006,165.105,284,238.641,453.473,11.300999999999998,289.986,1.5659999999999998,0.245,295.974,289.986,5.9879999999999995,334.168,288.472,45.696000000000005,,,442.0,,,,,,,,,,
285,2014-11-05,118.47399999999999,83.59700000000001,72.624,4.2989999999999995,60.871,74.217,54.461000000000006,165.105,285,238.641,453.473,11.300999999999998,289.986,1.5659999999999998,0.245,295.974,289.986,5.9879999999999995,334.168,288.472,45.696000000000005,,,447.0,,,,,,,,,,
286,2014-12-05,118.23299999999999,82.191,73.113,4.303,60.63,72.973,53.218999999999994,164.264,286,239.356,450.861,11.318,289.997,1.6230000000000002,0.237,295.687,289.997,5.689,334.724,288.142,46.582,0.6811,42.0578,428.0,0.0004,0.0083,18.2494,4.2694,14.4462,5.693,4.724,2.9347,,6.9357
287,2014-12-05,118.23299999999999,82.191,73.113,4.303,60.63,72.973,53.218999999999994,164.264,287,239.356,450.861,11.318,289.997,1.6230000000000002,0.237,295.687,289.997,5.689,334.724,288.142,46.582,,,424.0,,,,,,,,,,
288,2014-05-13,118.686,81.874,73.266,4.3,60.553999999999995,72.722,53.0,163.80700000000002,288,241.092,446.079,11.327,290.009,1.598,0.241,295.561,290.009,5.5520000000000005,336.158,287.957,48.201,,,435.0,,,,,,,,,,
289,2014-05-14,118.742,82.354,73.33,4.3,59.907,72.671,52.998999999999995,163.43200000000002,289,242.73,442.454,11.286,290.008,1.694,0.239,296.269,290.008,6.261,337.579,288.186,49.393,,,416.0,,,,,,,,,,
290,2014-05-14,118.742,82.354,73.33,4.3,59.907,72.671,52.998999999999995,163.43200000000002,290,242.73,442.454,11.286,290.008,1.694,0.239,296.269,290.008,6.261,337.579,288.186,49.393,0.7118,42.3665,419.0,0.0004,0.0083,18.1419,3.9391,15.1847,5.7756,4.255,2.6624,,6.9543
291,2014-05-15,118.238,83.056,73.679,4.2989999999999995,60.693999999999996,72.654,52.998999999999995,163.007,291,242.899,443.22,11.306,289.988,1.874,0.236,296.191,289.988,6.202999999999999,337.8930000000001,288.2340000000001,49.658,,,447.0,,,,,,,,,,
292,2014-05-16,117.72200000000001,81.51899999999999,73.914,4.2989999999999995,58.661,70.952,51.278,161.75799999999998,292,241.74,446.031,11.390999999999998,290.003,2.03,0.231,295.186,290.003,5.183,336.596,287.575,49.021,0.9605,45.1047,412.0,0.0,0.0068,17.8291,3.4246,15.2862,6.3218,2.3297,2.0816,,6.655
293,2014-05-16,117.72200000000001,81.51899999999999,73.914,4.2989999999999995,58.661,70.952,51.278,161.75799999999998,293,241.74,446.031,11.390999999999998,290.003,2.03,0.231,295.186,290.003,5.183,336.596,287.575,49.021,,,451.0,,,,,,,,,,
294,2014-05-16,117.72200000000001,81.51899999999999,73.914,4.2989999999999995,58.661,70.952,51.278,161.75799999999998,294,241.74,446.031,11.390999999999998,290.003,2.03,0.231,295.186,290.003,5.183,336.596,287.575,49.021,,,397.0,,,,,,,,,,
295,2014-05-17,116.084,75.762,74.488,4.301,50.818999999999996,65.891,46.101000000000006,160.576,295,240.51,441.345,11.661,290.003,2.104,0.212,294.004,290.003,4.001,332.77,286.545,46.225,,,403.0,,,,,,,,,,
296,2014-05-18,116.665,75.693,74.546,4.3,51.982,65.33800000000001,45.592,159.912,296,239.449,443.903,11.58,289.999,2.32,0.207,293.985,289.999,3.986,331.821,286.481,45.339,,,402.0,,,,,,,,,,
297,2014-05-19,61.776,47.93,39.368,3.255,37.510999999999996,36.485,42.985,113.581,297,238.314,186.49400000000003,10.513,158.33700000000005,0.812,0.054000000000000006,175.137,158.33700000000005,16.8,178.46099999999996,175.31400000000005,3.148,,,,,,,,,,,,,
298,2014-05-21,19.239,36.318000000000005,18.921,2.627,20.642,9.734,0.0,61.001999999999995,298,199.377,43.58,2.096,22.164,0.407,0.203,403.625,22.164,381.462,400.31,401.356,1.046,,,,,,,,,,,,,
299,2014-05-23,17.733,36.632,18.995,2.708,20.519000000000002,9.767999999999999,0.0,37.381,299,199.379,29.625,2.076,18.705,0.18,0.384,421.919,18.705,403.214,446.235,424.384,21.851,,,,,,,,,,,,,
300,2014-05-26,35.21,41.735,25.787,3.258,24.962,9.468,0.0,50.18600000000001,300,199.381,212.729,18.265,192.416,0.023,0.041,194.74,192.416,2.324,206.072,191.08,14.992,,,,,,,,,,,,,
301,2014-05-27,105.37299999999999,61.323,76.345,4.291,50.718,56.013999999999996,40.635999999999996,163.362,301,218.651,399.369,15.952,291.427,0.006,0.196,307.5540000000001,291.427,16.128,314.184,307.344,6.84,0.1872,34.8505,204.0,0.0013,0.0124,20.2676,4.6615,12.6272,6.8402,7.7169,3.7527,,9.0825
302,2014-05-27,105.37299999999999,61.323,76.345,4.291,50.718,56.013999999999996,40.635999999999996,163.362,302,218.651,399.369,15.952,291.427,0.006,0.196,307.5540000000001,291.427,16.128,314.184,307.344,6.84,0.2842,39.8935,185.0,0.001,0.0106,18.0119,3.8582,15.7036,7.6789999999999985,4.0401,2.9997,,7.5182
303,2014-05-28,111.463,82.15700000000001,75.242,4.292,53.833999999999996,77.357,59.193999999999996,163.16,303,231.043,450.067,14.444,288.224,0.027000000000000003,0.329,312.716,288.224,24.491999999999997,326.654,312.254,14.4,0.5034,41.0876,133.0,0.0009,0.0065,18.0678,4.2002,14.4478,5.5782,5.6171,3.1336,,7.3569
304,2014-05-28,111.463,82.15700000000001,75.242,4.292,53.833999999999996,77.357,59.193999999999996,163.16,304,231.043,450.067,14.444,288.224,0.027000000000000003,0.329,312.716,288.224,24.491999999999997,326.654,312.254,14.4,0.3207,40.7026,226.0,0.0017,0.0101,18.0535,3.8157,15.7239,5.2565,5.8971,2.8487,,7.3695
305,2014-05-28,111.463,82.15700000000001,75.242,4.292,53.833999999999996,77.357,59.193999999999996,163.16,305,231.043,450.067,14.444,288.224,0.027000000000000003,0.329,312.716,288.224,24.491999999999997,326.654,312.254,14.4,,,160.0,,,,,,,,,,
306,2014-05-30,111.102,88.419,74.818,4.3,51.876000000000005,80.30199999999999,61.501000000000005,164.422,306,236.078,440.03,14.447,286.985,0.034,0.35100000000000003,308.784,286.985,21.799,330.514,308.517,21.997,0.4958,39.7916,140.0,0.0009,0.0065,18.2044,4.753,13.307,5.6801,6.2447,3.8312,,7.6848
307,2014-02-06,108.027,88.39399999999999,74.40100000000001,4.298,48.864,80.271,61.498000000000005,164.003,307,238.615,434.017,14.393,286.933,0.048,0.35,305.673,286.933,18.741,333.727,306.422,27.305,0.5015,41.8478,158.0,0.0007,0.0075,20.2718,4.2587,13.1891,6.38,3.1413,2.8456,,7.556
