,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,RPG,H2_Nm3,Recycle,RPGtoRecycle%,I/LFlow_Rx1,I/LTemp_Rx1,H2toRPG,H2toRecycle,H2toHC,DeC5BTM_Flow,1st bed △P_Rx2,Duty,LMTD,UA,I/LTemp_Rx2,C5 wt%_x,Benzene wt%_x,Bromine Number g/100g_x,C4 wt%_x,Styrene wt%_x,Toluene wt%_x,Xylenes wt%_x,"Indene
wt%",C6~C9 NA wt%_x,C10+ NA wt%_x,C9 Aro wt%_x,C10 Aro wt%_x,DV g/100g_y,EB wt%_x,2-Methylindene wt%,Unnamed: 0.1.1.1.1,DeC5_I/L_Temp,DeC5_l/L_Flow,DeC5_O/H_Temp.,DeC5_O/H_Press,DeC5_O/H_Flow,C5_BTM_Flow,DeC5_BTM_Flow,DeC5_BTM_Temp,Unnamed: 0.1.1.1.1.1,Rx2_RPG_temp,Rx2_H2_temp,Rx2_H2_Flow,Rx2_Feed_Temp,Rx2_1st_bed_△P,Rx2_2_3_bed_△P,RX2_1st_bed_O/L_T,RX2_1st_bed_I/L_T,Rx2_1st_bed_△T,Rx2_2nd_O/L_T,Rx2_2nd_I/L_T,Rx2_2nd_bed_△T,C5 wt%_y,Benzene wt%_y,Bromine Number g/100g_y,C4 wt%_y,Styrene wt%_y,Toluene wt%_y,Xylenes wt%_y,C6~C9 NA wt%_y,C10+ NA wt%_y,C9 Aro wt%_y,C10 Aro wt%_y,DV g/100g,EB wt%_y,G_B
1390,1390,1390,1390,1390,2016-04-15,91.24,2261.34,70.2,56.5163528245788,163.701,74.1,24.785,32.213,1.162,70.0,0.1211,191811.36,10.81298681,17738.9803,286.0,14.2791,33.6331,,1.2618,0.0627,15.7453,3.2908,0.188,11.5763,3.9085,6.6234,3.0483,0.62,6.3827,,1154,104.43,89.21,73.85,4.299,53.03,74.908,70.0,166.15,1154,253.24,472.73,12.52,286.0,0.1211,0.8653,284.51,286.0,1.49,342.11,303.85,38.26,,,177.0,,,,,,,,,,,
1391,1391,1391,1391,1391,2016-04-15,91.24,2261.34,70.2,56.5163528245788,163.701,74.1,24.785,32.213,1.162,70.0,0.1211,191811.36,10.81298681,17738.9803,286.0,14.2791,33.6331,,1.2618,0.0627,15.7453,3.2908,0.188,11.5763,3.9085,6.6234,3.0483,0.62,6.3827,,1155,104.43,89.21,73.85,4.299,53.03,74.908,70.0,166.15,1155,253.24,472.73,12.52,286.0,0.1211,0.8653,284.51,286.0,1.49,342.11,303.85,38.26,0.7156,39.6922,168.0,0.0068,0.0083,18.6906,3.8912,13.0425,4.3146,8.0469,3.8701,,7.7212,F
1392,1392,1392,1392,1392,2016-04-18,91.1,2248.98,82.96,52.3382741583362,176.309,75.01,24.686999999999998,27.109,1.079,70.0,0.1225,192404.992,10.72172706,17945.33575,285.99,15.2021,32.8369,,1.33,0.0611,15.1665,3.3647,0.1731,11.3654,4.4201,6.6579999999999995,2.9929,0.59,6.4292,,1156,104.55,90.103,73.09,4.3,48.64,74.72,70.0,166.01,1156,254.33,472.38,12.39,285.99,0.1225,0.8603,284.48,285.99,1.51,343.62,303.56,40.06,0.7288,39.9023,183.0,0.0052,0.01,17.8454,3.9356,13.2356,4.5903,8.2113,3.842,,7.6935,F
1393,1393,1393,1393,1393,2016-04-18,91.1,2248.98,82.96,52.3382741583362,176.309,75.01,24.686999999999998,27.109,1.079,70.0,0.1225,192404.992,10.72172706,17945.33575,285.99,14.0422,33.4472,30.0,1.3762,0.0593,15.1876,3.3856,0.1748,11.4572,4.2454,7.06,3.0447,0.56,6.5198,,1156,104.55,90.103,73.09,4.3,48.64,74.72,70.0,166.01,1156,254.33,472.38,12.39,285.99,0.1225,0.8603,284.48,285.99,1.51,343.62,303.56,40.06,0.7288,39.9023,183.0,0.0052,0.01,17.8454,3.9356,13.2356,4.5903,8.2113,3.842,,7.6935,F
1394,1394,1394,1394,1394,2016-04-20,88.54,2220.51,85.17,50.97,175.931,75.03,25.079,26.072,1.138,70.0,0.1232,186870.112,10.70772297,17451.90014,286.0,13.1148,33.4249,30.0,1.2536,0.0517,15.7495,3.7279,0.1574,11.2611,4.0242,7.1221,3.4047,0.53,6.7081,,1157,104.59,87.646,73.28,4.301,54.87,74.992,70.0,166.2,1157,253.21,477.81,12.4,286.0,0.1232,0.8557,284.44,286.0,1.56,340.47,301.23,39.24,0.6908,39.5209,195.0,0.0057,0.009,18.2544,4.2564,12.8408,4.2742,8.2295,4.062,,7.8563,E
1395,1395,1395,1395,1395,2016-04-21,86.29,2203.42,78.1,52.4910274347588,166.593,75.08,25.535,28.213,1.202,70.0,0.121,185506.25600000002,10.69330184,17347.89299,286.03,12.2314,32.6393,,1.2229,0.0573,17.5966,4.05,0.1775,10.8821,3.7147,7.0684,3.475,0.57,6.8848,,1158,103.61,85.449,72.93,4.3,54.92,74.977,70.0,166.27,1158,252.85,482.17,12.29,286.03,0.121,0.8488,284.47,286.03,1.56,338.46,300.64,37.82,,,209.0,,,,,,,,,,,
1396,1396,1396,1396,1396,2016-04-21,86.29,2203.42,78.1,52.4910274347588,166.593,75.08,25.535,28.213,1.202,70.0,0.121,185506.25600000002,10.69330184,17347.89299,286.03,12.3056,33.3233,,1.2327,0.0634,16.9083,3.8609,0.1883,11.0963,3.677,7.0662,3.4802,0.62,6.7978,,1158,103.61,85.449,72.93,4.3,54.92,74.977,70.0,166.27,1158,252.85,482.17,12.29,286.03,0.121,0.8488,284.47,286.03,1.56,338.46,300.64,37.82,,,209.0,,,,,,,,,,,
1397,1397,1397,1397,1397,2016-04-21,86.29,2203.42,78.1,52.4910274347588,166.593,75.08,25.535,28.213,1.202,70.0,0.121,185506.25600000002,10.69330184,17347.89299,286.03,12.4198,32.7397,,1.1849,0.0528,17.5328,3.9411,0.1614,11.0102,3.8399,6.944,3.4117,0.57,6.7617,,1158,103.61,85.449,72.93,4.3,54.92,74.977,70.0,166.27,1158,252.85,482.17,12.29,286.03,0.121,0.8488,284.47,286.03,1.56,338.46,300.64,37.82,,,209.0,,,,,,,,,,,
1398,1398,1398,1398,1398,2016-04-22,85.19,2199.88,72.23,54.12,159.62,75.05,25.823,30.456999999999997,1.255,70.0,0.121,197472.413,10.78338364,18312.65765,286.03,12.1823,31.9521,,1.273,0.0578,18.4746,4.1915,0.1706,10.61,3.61,6.9664,3.5718,0.58,6.9399,,1159,103.91,84.38,73.08,4.299,55.88,74.82,70.0,165.67,1159,252.36,486.08,12.26,286.03,0.121,0.8457,284.41,286.03,1.62,337.25,301.08,36.17,1.4706,37.0456,187.0,0.0056,0.0,21.0322,4.6979,12.2087,3.5639,7.9071,4.1237,,7.9447,J
1399,1399,1399,1399,1399,2016-04-25,88.03,2180.02,74.67,54.11,164.88,75.08,24.765,29.195,1.214,70.0,0.1241,200031.395,11.03090871,18133.71866,286.04,14.5046,32.5057,29.0,1.4085,0.0,16.847,3.6884,0.1549,10.4563,4.0079,6.5917,3.3081,0.48,6.5269,,1160,107.44,87.23,73.04,4.299,52.1,75.124,70.0,165.41,1160,252.4,474.47,12.71,286.04,0.1241,0.8655,284.56,286.04,1.48,340.27,302.34,37.93,1.8661,38.3826,209.0,0.0089,0.0061,19.6168,4.1814,12.7835,4.219,7.5,3.8944,,7.5412,J
1400,1400,1400,1400,1400,2016-04-27,89.63,2198.35,78.37,53.35,170.198,75.03,24.526999999999997,28.051,1.235,70.0,0.1228,192141.706,10.82112029,17756.17501,286.04,14.6,32.5372,30.0,1.3086,0.0539,16.2939,3.5613,0.1692,11.0314,4.096,6.555,3.3101,0.56,6.4834,,1161,106.89,88.439,72.86,4.302,49.61,75.556,70.0,165.6,1161,253.44,471.84,12.62,286.04,0.1228,0.8614,284.42,286.04,1.62,342.08,302.99,39.09,0.9934,39.1728,178.0,0.0033,0.0082,19.3162,4.0559,13.5711,4.1578,7.3958,3.762,,7.5635,I
1401,1401,1401,1401,1401,2016-04-29,90.16,2210.02,82.12,52.33,174.49,75.03,24.511999999999997,26.912,1.09,70.0,0.121,186899.87699999998,10.52383794,17759.66885,286.03,14.1275,32.3029,,1.2839,0.0602,15.1556,3.593,0.2036,11.6293,4.0771,7.4131,3.2313,0.61,6.9225,,1162,105.55,88.868,73.39,4.298,49.92,74.92,70.0,166.14,1162,254.87,474.86,12.35,286.03,0.121,0.8502,284.5,286.03,1.53,343.21,303.69,39.52,0.759,38.003,186.0,0.0023,0.0089,18.1351,4.2259,13.1644,4.5497,8.6905,4.2375,,8.2237,G
1402,1402,1402,1402,1402,2016-02-05,89.47,2209.97,81.38,52.37,173.06,75.04,24.701,27.156,1.215,70.0,0.1202,186369.768,10.59312216,17593.46916,286.03,13.5391,34.0976,30.0,1.3125,0.0622,16.1364,3.3883,0.1759,11.7121,4.0932,6.0849,2.887,0.62,6.5108,,1163,107.53,88.118,73.82,4.3,61.05,75.903,70.0,166.06,1163,254.97,476.43,12.26,286.03,0.1202,0.8435,284.42,286.03,1.61,343.62,302.96,40.66,0.6451,38.9021,183.0,0.0038,0.0083,18.868,4.0607,12.9446,4.8554,7.7319,3.9757,,8.0044,D
1403,1403,1403,1403,1403,2016-04-05,89.25,2209.97,76.9,53.7165212157689,168.36,75.56,24.761999999999997,28.738,1.189,70.0,0.1191,192473.27800000002,10.49386123,18341.5117,286.03,14.0692,32.8149,33.0,1.3582,0.0601,15.9054,3.4514,0.1774,11.5727,4.4017,6.4,3.178,0.6,6.611,,1164,106.55,88.061,72.58,4.3,55.67,74.914,70.0,165.95,1164,255.39,474.55,12.3,286.03,0.1191,0.8474,284.55,286.03,1.48,344.68,303.01,41.67,0.7471,39.6298,195.0,0.0019,0.0082,18.7509,3.9539,13.4097,4.5672,7.373,3.8068,,7.7515,F
1404,1404,1404,1404,1404,2016-04-05,89.25,2209.97,76.9,53.7165212157689,168.36,75.56,24.761999999999997,28.738,1.189,70.0,0.1191,192473.27800000002,10.49386123,18341.5117,286.03,14.0574,32.8186,,1.3253,0.0543,15.8445,3.4686,0.1701,11.5296,4.4231,6.4842,3.1773,0.56,6.647,,1164,106.55,88.061,72.58,4.3,55.67,74.914,70.0,165.95,1164,255.39,474.55,12.3,286.03,0.1191,0.8474,284.55,286.03,1.48,344.68,303.01,41.67,0.7471,39.6298,195.0,0.0019,0.0082,18.7509,3.9539,13.4097,4.5672,7.373,3.8068,,7.7515,F
1405,1405,1405,1405,1405,2016-06-05,90.04,2210.02,78.32,53.48,170.57,75.98,24.545,28.218,1.2329999999999999,70.0,0.1204,192027.888,10.38713443,18487.08989,286.03,14.5574,32.3759,,1.4207,0.061,15.6827,3.452,0.1743,11.8497,4.5338,6.3074,2.9993,0.59,6.5858,,1165,107.59,88.832,72.31,4.302,61.75,74.986,70.0,166.15,1165,255.41,473.1,12.37,286.03,0.1204,0.8501,284.5,286.03,1.53,345.12,302.77,42.35,0.7472,38.8869,208.0,0.0029,0.0083,18.5715,4.0005,13.9369,4.8397,7.4301,3.766,,7.81,G
1406,1406,1406,1406,1406,2016-09-05,90.48,2220.06,80.01,53.07,172.71,76.03,24.535999999999998,27.747,1.217,70.0,0.1207,196556.25600000002,10.77395424,18243.65053,286.04,14.6313,32.8559,36.0,1.3007,0.0649,15.0444,3.4734,0.1841,12.5069,4.285,6.271,2.7597,0.6,6.6227,,1166,107.83,89.122,73.32,4.299,56.63,75.127,70.0,165.62,1166,255.73,468.0,12.41,286.04,0.1207,0.8498,284.68,286.04,1.36,346.94,303.52,43.42,0.8191,39.5584,230.0,0.0038,0.0088,17.823,4.0053,14.4553,4.6005,7.437,3.4386,,7.8502,H
1407,1407,1407,1407,1407,2016-11-05,89.78,2199.99,74.58,54.62,166.56,76.44,24.504,29.498,1.262,70.0,0.1193,196541.946,10.77639208,18238.195509999998,286.03,14.3439,32.4369,54.0,1.3456,0.0662,14.8394,3.6227,0.2068,12.3079,4.4552,6.7729,2.9526,0.65,6.6499,,1167,106.9,88.405,72.95,4.301,49.56,74.96,70.0,165.62,1167,255.94,470.69,12.28,286.03,0.1193,0.8433,284.62,286.03,1.41,346.45,303.38,43.07,0.8758,38.8796,240.0,0.0054,0.0086,17.7337,4.1205,14.5245,4.7674,7.6433,3.6586,,7.7826,H
1408,1408,1408,1408,1408,2016-11-05,89.78,2199.99,74.58,54.62,166.56,76.44,24.504,29.498,1.262,70.0,0.1193,196541.946,10.77639208,18238.195509999998,286.03,13.7317,32.3895,,1.2293,0.0574,15.2794,3.6060000000000003,0.1701,12.3236,4.7873,6.665,3.011,0.6,6.7497,,1167,106.9,88.405,72.95,4.301,49.56,74.96,70.0,165.62,1167,255.94,470.69,12.28,286.03,0.1193,0.8433,284.62,286.03,1.41,346.45,303.38,43.07,0.8758,38.8796,240.0,0.0054,0.0086,17.7337,4.1205,14.5245,4.7674,7.6433,3.6586,,7.7826,H
1409,1409,1409,1409,1409,2016-05-13,89.63,2209.93,64.48,58.16,156.32,79.89,24.656,34.273,1.281,70.0,0.1196,181358.32,10.2439248,17703.98784,286.02,13.5055,32.0437,,1.3619,0.0655,15.0582,4.1406,0.2311,11.5408,4.3282,7.2518,3.6839999999999997,0.73,6.7887,,1168,107.86,88.36,72.83,4.3,46.97,75.037,70.0,166.75,1168,256.34,475.2,12.23,286.02,0.1196,0.8403,284.7,286.02,1.32,344.77,302.75,42.02,0.7932,37.2272,228.0,0.0051,0.009,17.6668,4.5756,13.7476,5.1933,8.3586,4.5933,,7.8303,G
1410,1410,1410,1410,1410,2016-05-13,89.63,2209.93,64.48,58.16,156.32,79.89,24.656,34.273,1.281,70.0,0.1196,181358.32,10.2439248,17703.98784,286.02,13.4258,32.069,,1.3166,0.0681,15.5323,4.0298,0.2204,11.4461,4.6041,7.1355,3.3808,0.71,6.7715,,1168,107.86,88.36,72.83,4.3,46.97,75.037,70.0,166.75,1168,256.34,475.2,12.23,286.02,0.1196,0.8403,284.7,286.02,1.32,344.77,302.75,42.02,0.7932,37.2272,228.0,0.0051,0.009,17.6668,4.5756,13.7476,5.1933,8.3586,4.5933,,7.8303,G
1411,1411,1411,1411,1411,2016-05-13,89.63,2209.93,64.48,58.16,156.32,79.89,24.656,34.273,1.281,70.0,0.1196,181358.32,10.2439248,17703.98784,286.02,,,,,,,,,,,,,,,,1168,107.86,88.36,72.83,4.3,46.97,75.037,70.0,166.75,1168,256.34,475.2,12.23,286.02,0.1196,0.8403,284.7,286.02,1.32,344.77,302.75,42.02,0.7932,37.2272,228.0,0.0051,0.009,17.6668,4.5756,13.7476,5.1933,8.3586,4.5933,,7.8303,G
1412,1412,1412,1412,1412,2016-05-16,88.63,2209.95,65.0,57.6905552300983,155.84,84.14,24.935,33.999,1.2209999999999999,70.0,0.1147,171560.605,10.18777471,16839.85067,286.04,12.9139,32.2955,33.0,1.2393,0.0581,15.5032,4.3967,0.1955,10.8658,4.7443,7.3148,3.6736,0.66,6.7993,,1169,106.8,87.526,73.12,4.299,44.17,74.819,70.0,167.01,1169,255.64,480.18,12.19,286.04,0.1147,0.8375,284.7,286.04,1.34,342.95,301.91,41.04,0.7619,38.2536,224.0,0.0034,0.0092,17.8332,4.8744,13.0744,4.8506,8.1981,4.4084,,7.7328,G
1413,1413,1413,1413,1413,2016-05-16,88.63,2209.95,65.0,57.6905552300983,155.84,84.14,24.935,33.999,1.2209999999999999,70.0,0.1147,171560.605,10.18777471,16839.85067,286.04,13.4664,32.9564,,1.3757,0.0584,15.3426,4.22,0.1842,11.3721,4.3367,6.865,3.3576,0.6,6.4649,,1169,106.8,87.526,73.12,4.299,44.17,74.819,70.0,167.01,1169,255.64,480.18,12.19,286.04,0.1147,0.8375,284.7,286.04,1.34,342.95,301.91,41.04,0.7619,38.2536,224.0,0.0034,0.0092,17.8332,4.8744,13.0744,4.8506,8.1981,4.4084,,7.7328,G
1414,1414,1414,1414,1414,2016-05-18,90.64,2218.85,65.05,58.22,157.909,85.04,24.48,34.11,1.3319999999999999,70.0,0.1145,161425.472,9.94119987,16238.02701,286.03,13.4699,32.1488,28.0,1.306,0.0608,15.2424,4.5492,0.2334,10.1904,4.4203,7.7323,3.8081,0.82,6.8384,,1170,109.39,89.566,73.33,4.301,47.8,75.545,70.0,167.78,1170,255.62,478.31,12.4,286.03,0.1145,0.8426,284.69,286.03,1.34,342.51,302.04,40.47,0.6957,38.2044,202.0,0.0039,0.0094,17.9041,5.1966,11.4904,4.7669,9.0367,4.6917,,8.0002,E
1415,1415,1415,1415,1415,2016-05-18,90.64,2218.85,65.05,58.22,157.909,85.04,24.48,34.11,1.3319999999999999,70.0,0.1145,161425.472,9.94119987,16238.02701,286.03,14.3539,32.539,,1.3534,0.0559,15.0161,4.2919,0.2105,10.5585,4.3836,7.1988,3.4819999999999998,0.65,6.5564,,1170,109.39,89.566,73.33,4.301,47.8,75.545,70.0,167.78,1170,255.62,478.31,12.4,286.03,0.1145,0.8426,284.69,286.03,1.34,342.51,302.04,40.47,0.6957,38.2044,202.0,0.0039,0.0094,17.9041,5.1966,11.4904,4.7669,9.0367,4.6917,,8.0002,E
1416,1416,1416,1416,1416,2016-05-19,89.55,2214.54,65.24,57.85,157.005,85.89,24.73,33.945,1.403,70.0,0.1135,162014.112,9.869947173,16414.89151,286.01,14.3025,32.7387,,1.4167,0.0547,15.1768,4.356,0.1999,10.386,4.1823,7.1618,3.5176,0.65,6.507,,1171,109.87,88.399,73.7,4.301,48.38,75.887,70.0,167.71,1171,254.96,483.09,12.28,286.01,0.1135,0.8357,284.58,286.01,1.43,340.63,301.33,39.3,,,189.0,,,,,,,,,,,
1417,1417,1417,1417,1417,2016-05-19,89.55,2214.54,65.24,57.85,157.005,85.89,24.73,33.945,1.403,70.0,0.1135,162014.112,9.869947173,16414.89151,286.01,12.6747,32.6052,,1.2435,0.0535,16.5549,4.8143,0.1885,10.2507,3.9132,7.1549,3.7475,0.64,6.7991,,1171,109.87,88.399,73.7,4.301,48.38,75.887,70.0,167.71,1171,254.96,483.09,12.28,286.01,0.1135,0.8357,284.58,286.01,1.43,340.63,301.33,39.3,,,189.0,,,,,,,,,,,
1418,1418,1418,1418,1418,2016-05-19,89.55,2214.54,65.24,57.85,157.005,85.89,24.73,33.945,1.403,70.0,0.1135,162014.112,9.869947173,16414.89151,286.01,14.0814,32.6192,,1.3889,0.0549,15.2172,4.4106,0.1986,10.2287,4.2887,7.3422,3.5896,0.61,6.58,,1171,109.87,88.399,73.7,4.301,48.38,75.887,70.0,167.71,1171,254.96,483.09,12.28,286.01,0.1135,0.8357,284.58,286.01,1.43,340.63,301.33,39.3,,,189.0,,,,,,,,,,,
1419,1419,1419,1419,1419,2016-05-20,86.46,2036.09,70.86,54.96,159.356,85.9,23.55,28.734,1.32,70.0,0.1131,180192.522,10.326407000000001,17449.68232,286.45,11.9525,32.3391,,1.2939,0.0579,17.7081,4.9762,0.193,10.0401,3.6347,7.0216,3.7815,0.63,7.0014,,1172,107.54,85.213,72.66,4.3,52.38,75.381,70.0,166.78,1172,253.34,489.94,12.25,286.45,0.1131,0.8333,285.06,286.45,1.39,338.33,301.23,37.1,1.4649,36.6692,160.0,0.0041,0.0084,19.9559,5.5816,11.6806,3.9049,8.1247,4.6126,,7.9931,J
1420,1420,1420,1420,1420,2016-05-23,84.83,1957.68,75.7,52.8437052264374,162.488,86.01,23.078,25.861,1.3559999999999999,70.0,0.1133,214005.37600000002,11.20849559,19093.14005,286.56,12.3878,32.6664,28.0,1.2354,0.0511,17.226,4.5958,0.1617,10.5201,3.9978,6.7644,3.585,0.57,6.8085,,1173,107.14,83.525,72.98,4.299,51.23,75.263,70.0,164.7,1173,253.45,484.44,12.33,286.56,0.1133,0.8388,285.2,286.56,1.36,340.97,302.61,38.36,2.5596,37.0756,164.0,0.0041,0.0084,19.4286,5.1036,12.1616,4.1288,7.6001,4.2549,,7.6747,J
1421,1421,1421,1421,1421,2016-05-25,87.74,2012.57,77.91,52.97,167.663,84.98,22.938000000000002,25.831999999999997,1.194,70.0,0.1135,200636.8,10.85787665,18478.45638,286.56,13.3712,33.4739,26.0,1.3104,0.0538,16.1518,3.9475,0.1689,11.0052,4.1371,6.4372,3.3531,0.66,6.5899,,1174,106.83,86.419,72.81,4.301,48.19,75.135,70.0,165.43,1174,253.54,483.49,12.37,286.56,0.1135,0.8408,285.08,286.56,1.48,341.7,302.4,39.3,0.7588,40.2223,160.0,0.0033,0.0066,18.7835,2.033,15.7119,3.9881,7.1023,3.9094,,7.4808,G
1422,1422,1422,1422,1422,2016-05-27,88.41,2030.01,78.64,52.92,169.08,86.08,22.961,25.814,1.303,70.0,0.1124,198185.062,10.83367471,18293.42931,286.56,13.7316,33.6009,,1.3533,0.0538,15.7962,3.8594,0.1712,11.1252,4.1447,6.3439,3.3249,0.59,6.4949,,1175,106.41,87.222,72.41,4.301,46.16,75.058,70.0,165.78,1175,254.29,483.07,12.23,286.56,0.1124,0.8349,285.27,286.56,1.29,342.7,302.24,40.46,0.7589,40.6597,159.0,0.0035,0.0068,18.3659,4.3077,13.5399,4.0711,6.9793,3.9017,,7.4055,G
1423,1423,1423,1423,1423,2016-05-30,90.3,2063.3,75.39,54.4993662864385,167.753,86.08,22.849,27.368000000000002,1.253,70.0,0.1114,186596.634,10.40718797,17929.59194,286.55,13.8221,33.1481,28.0,1.3242,0.0609,15.3389,3.8089,0.2061,10.6412,4.6388,6.8025,3.5806,0.65,6.6277,,1176,107.94,91.048,73.01,4.301,44.42,75.255,70.0,166.55,1176,255.94,482.57,12.13,286.55,0.1114,0.8297,285.22,286.55,1.33,344.27,302.72,41.55,0.6771,39.6857,203.0,0.0036,0.0075,17.8469,4.3,12.8676,4.9142,7.6777,4.3888,,7.6309,E
1424,1424,1424,1424,1424,2016-01-06,88.54,2040.09,80.07,52.51,170.65,87.05,23.041,25.479,1.291,70.0,0.1098,191676.826,10.70967272,17897.54277,286.55,12.2599,34.4186,26.0,1.2426,0.052,14.9731,3.6714,0.1771,11.9631,4.3669,6.8403,3.2437,0.57,6.7913,,1177,106.72,88.899,73.78,4.3,46.92,75.687,70.0,165.92,1177,255.51,485.12,11.97,286.55,0.1098,0.82,285.19,286.55,1.36,343.59,301.09,42.5,0.5187,38.785,198.0,0.0017,0.0099,17.4501,4.343,12.805,5.2139,8.3843,4.3832,,8.1052,C
1425,1425,1425,1425,1425,2016-03-06,87.86,1990.11,71.09,55.28,160.94,87.06,22.651,27.994,1.307,70.0,0.1091,199672.55399999997,10.79443968,18497.722859999998,286.55,12.6984,33.5879,,1.2823,0.0514,14.9471,3.6377,0.1714,11.8656,4.8379,6.8336,3.3965,0.58,6.6902,,1178,107.12,88.214,73.24,4.3,43.45,75.359,70.0,165.49,1178,256.56,484.22,11.84,286.55,0.1091,0.8142,285.28,286.55,1.27,345.14,301.28,43.86,0.4879,35.7231,220.0,0.0022,0.0106,17.2949,4.4938,12.6726,6.548,9.24,5.1855,,8.3414,B
1426,1426,1426,1426,1426,2016-04-06,88.68,2020.1,67.27,56.86,157.97,87.08,22.78,30.03,1.458,70.0,0.1103,194410.944,10.53591729,18452.20863,286.55,12.3376,33.5733,,1.2547,0.055999999999999994,14.966,3.6284,0.1893,12.3779,4.7111,6.8598,3.3022,0.75,6.7437,,1179,107.44,89.0,73.03,4.301,38.85,75.07,70.0,165.88,1179,257.07,480.25,11.95,286.55,0.1103,0.8203,285.33,286.55,1.22,346.44,301.48,44.96,0.6206,37.981,,0.0026,0.0109,19.0146,4.427,13.2685,4.4049,7.183,3.7669,,9.32,D
1427,1427,1427,1427,1427,2016-06-06,86.37,2012.45,63.0,57.82285599517979,151.382,88.31,23.3,31.944,1.455,70.0,0.10800000000000001,199672.55399999997,10.8446991,18411.995730000002,286.54,11.6511,34.0563,28.0,1.2346,0.0546,15.1218,3.8988,0.1914,12.1875,4.2987,6.92,3.492,0.61,6.8932,,1180,106.54,86.719,73.41,4.301,50.28,75.377,70.0,165.6,1180,256.84,485.96,11.71,286.54,0.10800000000000001,0.807,285.24,286.54,1.3,345.2,300.5,44.7,0.7264,37.8546,216.0,0.0025,0.0103,17.1883,4.4475,13.7847,5.061,8.2948,4.6527,,7.9772,F
1428,1428,1428,1428,1428,2016-06-06,86.37,2012.45,63.0,57.82285599517979,151.382,88.31,23.3,31.944,1.455,70.0,0.10800000000000001,199672.55399999997,10.8446991,18411.995730000002,286.54,11.6511,34.0563,28.0,1.2346,0.0546,15.1218,3.8988,0.1914,12.1875,4.2987,6.92,3.492,0.61,6.8932,,1181,106.54,86.719,73.41,4.301,50.28,75.377,70.0,165.6,1181,256.84,485.96,11.71,286.54,0.10800000000000001,0.807,285.24,286.54,1.3,345.2,300.5,44.7,0.6347,39.1683,,0.0026,0.0101,17.2869,4.268,14.3075,4.6835,7.7052,4.1966,,7.7366,D
1429,1429,1429,1429,1429,2016-06-06,86.37,2012.45,63.0,57.82285599517979,151.382,88.31,23.3,31.944,1.455,70.0,0.10800000000000001,199672.55399999997,10.8446991,18411.995730000002,286.54,11.6511,34.0563,28.0,1.2346,0.0546,15.1218,3.8988,0.1914,12.1875,4.2987,6.92,3.492,0.61,6.8932,,1182,106.54,86.719,73.41,4.301,50.28,75.377,70.0,165.6,1182,256.84,485.96,11.71,286.54,0.10800000000000001,0.807,285.24,286.54,1.3,345.2,300.5,44.7,0.5379,35.5795,,0.0024,0.0118,18.5999,4.645,12.8599,5.3916,8.0835,4.4832,,9.8053,C
1430,1430,1430,1430,1430,2016-06-06,86.37,2012.45,63.0,57.82285599517979,151.382,88.31,23.3,31.944,1.455,70.0,0.10800000000000001,199672.55399999997,10.8446991,18411.995730000002,286.54,12.1063,34.388,,1.3058,0.0542,15.0926,3.7248,0.1885,12.1581,4.451,6.5857,3.332,0.62,6.6129999999999995,,1180,106.54,86.719,73.41,4.301,50.28,75.377,70.0,165.6,1180,256.84,485.96,11.71,286.54,0.10800000000000001,0.807,285.24,286.54,1.3,345.2,300.5,44.7,0.7264,37.8546,216.0,0.0025,0.0103,17.1883,4.4475,13.7847,5.061,8.2948,4.6527,,7.9772,F
1431,1431,1431,1431,1431,2016-06-06,86.37,2012.45,63.0,57.82285599517979,151.382,88.31,23.3,31.944,1.455,70.0,0.10800000000000001,199672.55399999997,10.8446991,18411.995730000002,286.54,12.1063,34.388,,1.3058,0.0542,15.0926,3.7248,0.1885,12.1581,4.451,6.5857,3.332,0.62,6.6129999999999995,,1181,106.54,86.719,73.41,4.301,50.28,75.377,70.0,165.6,1181,256.84,485.96,11.71,286.54,0.10800000000000001,0.807,285.24,286.54,1.3,345.2,300.5,44.7,0.6347,39.1683,,0.0026,0.0101,17.2869,4.268,14.3075,4.6835,7.7052,4.1966,,7.7366,D
1432,1432,1432,1432,1432,2016-06-06,86.37,2012.45,63.0,57.82285599517979,151.382,88.31,23.3,31.944,1.455,70.0,0.10800000000000001,199672.55399999997,10.8446991,18411.995730000002,286.54,12.1063,34.388,,1.3058,0.0542,15.0926,3.7248,0.1885,12.1581,4.451,6.5857,3.332,0.62,6.6129999999999995,,1182,106.54,86.719,73.41,4.301,50.28,75.377,70.0,165.6,1182,256.84,485.96,11.71,286.54,0.10800000000000001,0.807,285.24,286.54,1.3,345.2,300.5,44.7,0.5379,35.5795,,0.0024,0.0118,18.5999,4.645,12.8599,5.3916,8.0835,4.4832,,9.8053,C
