Date,RPG,H2_Nm3,Recycle,RPGtoRecycle%,I/LFlow_Rx1,I/LTemp_Rx1,H2toRPG,H2toRecycle,H2toHC,DeC5BTM_Flow,1st bed △P_Rx2,Duty,LMTD,UA,I/LTemp_Rx2,C5 wt%,Benzene wt%,Bromine Number g/100g,C4 wt%,Styrene wt%,Toluene wt%,Xylenes wt%,"Indene
wt%",C6~C9 NA wt%,C10+ NA wt%,C9 Aro wt%,C10 Aro wt%,DV g/100g_y,EB wt%,2-Methylindene wt%,G_B
2015-04-23,86.21,2050.0,39.95,68.33,128.21,81.95,23.779,51.31400000000000,1.5620000000000000,67.0,0.1686,175648.325,12.23179237,14359.98253,281.0,10.9488,35.9765,,0.4593,0.0087,17.046,4.2366,0.0689,12.5923,4.3601,5.07,2.296,0.25,6.9368,,B
2015-04-24,85.81,2050.05,37.52,69.58,125.38,82.0,23.891,54.639,1.598,67.0,0.1666,185344.91,12.54072373,14779.44291,280.99,11.0722,36.1431,,0.5275,0.0052,16.7999,4.1546,0.0565,13.1115,3.9846,5.1124,2.0663,0.23,6.9662,,A
2015-04-25,85.6,2050.06,36.08,70.3484549638396,123.73,82.03,23.949,56.82,1.538,67.0,0.1651,185967.912,12.48047514,14900.7077,281.01,13.7708,35.5063,,1.0479,0.0009,15.9498,3.8806,0.0555,12.8624,3.7463,4.7306,1.917,0.22,6.5319,,A
2015-04-26,85.42,2052.59,35.8,70.4669196502227,123.273,82.01,24.029,57.335,1.625,67.0,0.1631,186632.16,12.52942095,14895.51358,280.99,13.9369,35.5353,,1.0578,0.0024,15.8993,3.9068,0.0501,12.9152,3.5839,4.6988,1.864,0.21,6.5495,,A
2015-04-27,84.87,2059.96,35.63,70.43,122.56,82.09,24.272,57.815,1.716,67.0,0.1627,187611.965,12.52548471,14978.41953,281.0,13.837,35.3154,32.0,1.0314,0.0032,15.8059,3.9328,0.0574,12.8405,3.7224,4.8887,1.9553,0.22,6.61,,A
2015-04-28,85.65,2060.04,35.64,70.62,123.35,82.08,24.052,57.801,1.705,67.0,0.1612,183114.526,12.45679326,14699.97314,281.29,13.1046,34.3848,,0.9481,0.0081,15.8188,4.2386,0.0713,12.7498,3.6988,5.7708,2.0498,0.25,7.1565,,B
2015-04-29,84.53,2066.62,35.4,70.4827816226132,121.997,81.99,24.448,58.379,1.724,67.0,0.1625,171125.13600000000,12.34340383,13863.69095,281.76,14.0693,34.251,30.0,1.0413,0.0036,15.8064,4.2188,0.0725,12.2459,3.7746,5.5488,2.0796,0.24,6.8882,,A
2015-04-30,85.91,2070.01,34.47,71.37,122.45,82.01,24.095,60.053,1.636,67.0,0.162,168715.06100000000,12.18943894,13841.085030000000,281.99,13.7246,33.6605,,1.003,0.0038,15.745,4.344000000000000,0.0881,11.9706,3.9214,6.1003,2.3619,0.28,7.0768,,B
2015-01-05,85.48,2069.99,35.32,70.76,122.87,81.99,24.216,58.607,1.63,67.0,0.1639,157486.202,11.74528395,13408.46269,282.0,13.2614,33.5115,,0.9444,0.0089,16.0292,4.4736,0.1012,11.7025,4.1214,6.1635,2.4991,0.3,7.1833,,C
2015-02-05,85.55,2069.96,34.93,71.01,122.55,82.06,24.196,59.26,1.635,67.0,0.16400000000000000,152460.048,11.66161976,13073.65968,282.37,13.9557,33.2465,,1.0095,0.0087,15.7811,4.4665,0.0974,11.4902,4.0695,6.2296,2.4958,0.29,7.1495,,C
2015-03-05,85.7,2069.99,34.27,71.4345252979912,122.04,81.97,24.154,60.402,1.724,67.0,0.165,144566.573,11.30617051,12786.51978,282.98,10.3741,33.1197,,0.4383,0.0111,16.7454,4.9224,0.1428,11.0584,4.5056,7.6989,2.8617,0.34,8.1216,,D
2015-04-05,85.79,2070.04,34.09,71.56,121.95,81.99,24.129,60.723,1.56,67.0,0.1662,145720.182,11.32014288,12872.64516,283.0,14.157,32.8631,29.0,1.0442,0.0105,15.8329,4.433,0.1304,11.215,4.0796,6.5204,2.5454,0.33,7.1685,,D
2015-05-05,85.27,2070.02,35.07,70.86,122.41,82.65,24.276,59.025,1.473,67.0,0.16700000000000000,137380.36,10.94135298,12556.0669,282.99,13.5773,32.2954,,1.0391,0.0091,16.0711,4.7754,0.1144,10.9729,4.0762,6.9244,2.7138,0.31,7.4309,,C
2015-06-05,84.39,2078.45,38.22,68.83,124.688,83.01,24.629,54.381,1.607,67.0,0.1677,131154.733,10.73022309,12222.92694,283.01,13.0456,32.0135,28.0,0.9922,0.0096,16.3289,4.9321,0.111,10.8871,4.2283,7.0597,2.8647,0.3,7.5273,,C
2015-07-05,84.35,2079.9,38.55,68.63,124.98,83.01,24.658,53.953,1.523,67.0,0.1686,126318.192,10.55315348,11969.7105,283.34,10.4911,31.9279,,0.604,0.0095,17.3251,5.4678,0.1069,10.9245,4.3537,7.6501,3.073,0.3,8.0664,,C
2015-08-05,83.85,2079.98,38.91,68.3,124.84,83.02,24.806,53.456,1.524,67.0,0.1692,131442.979,10.39879229,12640.21586,284.0,9.9721,31.3513,,0.5009,0.0099,17.5011,5.658,0.1101,10.8978,4.6445,7.8848,3.2457,0.32,8.2238,,C
2015-09-05,83.93,2080.0,38.47,68.57,124.48,83.02,24.783,54.068000000000000,1.609,67.0,0.1695,135623.238,10.44733727,12981.60813,284.0,10.0852,31.2993,,0.4885,0.0105,17.5297,5.7749,0.1174,10.983,4.3293,7.9442,3.1491,0.32,8.2889,,C
2015-10-05,84.26,2079.94,37.94,68.95,124.28,83.02,24.685,54.822,1.612,67.0,0.1699,133831.755,10.48638361,12762.43175,284.0,10.2988,31.1533,,0.4969,0.0099,17.5931,5.7976,0.1159,10.9565,4.3828,7.8455,3.1673,0.32,8.1824,,C
2015-11-05,84.66,2079.95,36.58,69.83,123.32,82.99,24.568,56.86,1.624,67.0,0.1699,130424.112,10.58030979,12327.05985,284.17,13.7714,30.4619,29.0,1.0121,0.0093,16.5134,5.5236,0.1051,11.0105,3.8787,7.2589,2.7781,0.3,7.677,,C
2015-12-05,84.96,2080.11,35.47,70.55,122.51,83.09,24.483,58.644,1.5530000000000000,67.0,0.1726,130567.611,10.3579258,12605.57507,285.0,13.6432,30.8582,,1.0157,0.0091,16.6492,5.399,0.1061,11.0507,3.8662,7.1307,2.7457,0.3,7.5262,,C
2015-05-13,84.93,2080.01,36.41,69.99,123.42,84.04,24.491,57.127,1.5420000000000000,67.0,0.1728,133223.418,10.48648381,12704.29822,284.99,13.7153,30.8222,30.0,1.0024,0.0094,16.7521,5.4588,0.1047,11.0483,3.9153,6.9761,2.6832,0.3,7.5122,,C
2015-05-14,84.76,2080.08,35.97,70.21,122.81,84.06,24.541,57.828,1.631,67.0,0.1731,134127.968,10.40755855,12887.55353,285.0,13.3964,30.9596,,0.9526,0.0104,16.8667,5.5862,0.1077,11.1156,3.8884,6.9449,2.5641,0.3,7.6074,,C
2015-05-15,84.53,2080.02,36.07,70.09,122.68,84.07,24.607,57.666,1.633,67.0,0.175,138015.821,10.43570167,13225.35131,285.0,13.6023,31.0624,,0.9694,0.0095,16.6906,5.5049,0.1028,11.1897,3.8169,6.9754,2.5738,0.3,7.5023,,C
2015-05-16,85.68,2080.02,37.49,69.56,125.25,84.68,24.277,55.482,1.519,67.0,0.1752,153515.981,11.05859099,13882.05613,285.01,14.8277,31.864,,1.0038,0.0089,15.719,4.9735,0.0934,11.4541,3.8474,6.5573,2.4662,0.29,7.1847,,C
2015-05-17,87.46,2091.27,38.72,69.31,128.27100000000000,85.08,23.911,54.01,1.5620000000000000,67.0,0.1755,167454.35200000000,11.67656717,14341.06014,285.01,16.3528,32.9547,,1.0166,0.0085,14.5565,4.3016,0.083,11.8799,3.8418,6.002000000000000,2.1993,0.27,6.8033,,B
2015-05-18,88.21,2105.82,41.57,67.97,131.886,84.99,23.873,50.657,1.519,67.0,0.1764,181477.899,12.14649026,14940.76851,285.1,16.1936,33.4555,34.0,0.9848,0.0032,14.1066,4.0855,0.0814,12.0907,3.8654,6.0522,2.142,0.25,6.9391,,B
2015-05-19,87.96,2109.92,45.66,65.83,135.73,84.99,23.987,46.209,1.402,67.0,0.1777,185335.238,12.11834266,15293.77768,285.6,16.1387,33.8491,,1.0024,0.0027,13.8982,3.8912,0.0714,12.3033,3.9266,5.9948,2.1067,0.24,6.8149,,A
2015-05-20,88.01,2110.03,46.0,65.6742034176554,136.12,84.99,23.975,45.87,1.398,67.0,0.1787,191385.792,12.27742795,15588.42722,286.01,15.943,34.3354,30.0,1.042,0.0086,13.7212,3.6637,0.0791,12.4254,3.911,6.0982,2.0537,0.26,6.7187,,B
2015-05-21,87.18,2111.37,45.73,65.59,135.02100000000000,85.01,24.219,46.17,1.409,66.2,0.1771,198412.032,12.35031004,16065.34827,286.37,16.1217,34.5091,,0.9683,0.0043,13.789,3.6568,0.0697,12.2871,3.8682,5.939,1.9917,0.24,6.7951,,A
2015-05-22,84.4,2033.03,40.48,67.58488148622680,126.913,84.78,24.088,50.223,1.499,65.91,0.1784,189140.224,12.18849918,15517.92564,286.56,14.1439,34.065,,0.8117,0.0025,14.1092,3.9821,0.0712,13.8485,3.8939,5.9404,2.7321,0.26,6.3995,,B
2015-05-23,84.53,2010.04,38.97,68.45,125.51,85.01,23.779,51.57900000000000,1.596,67.0,0.183,189161.752,12.18669907,15521.98434,287.68,10.4635,34.4501,,0.381,0.0089,15.3043,4.4205,0.0795,13.7597,4.35,6.7065,3.1926,0.28,6.8834,,B
2015-05-24,84.31,2011.52,39.42,68.14,125.742,85.04,23.859,51.028,1.5930000000000000,67.0,0.1832,187405.92,12.0136443,15599.42307,288.0,9.3503,34.1262,,0.2902,0.0084,15.6225,4.606,0.077,13.672,4.5594,7.1437,3.3908,0.28,7.1535,,B
2015-05-25,84.49,2009.98,39.07,68.38,125.57,85.03,23.79,51.446000000000000,1.515,67.0,0.1844,181147.325,11.84655122,15291.14435,288.0,10.2462,33.6776,23.0,0.3629,0.0029,15.3769,4.6698,0.0835,13.4572,4.3805,7.2404,3.2960000000000000,0.28,7.2061,,B
2015-05-26,84.5,2003.51,38.17,68.8839977174533,124.674,85.02,23.71,52.489,1.526,67.0,0.1869,178027.45,11.90934969,14948.54499,288.38,11.1565,33.1093,,0.5384,0.0031,15.1082,4.7619,0.0891,13.2798,4.2835,7.3938,3.2139,0.29,7.0625,,C
2015-05-27,84.98,1994.97,38.47,68.84,125.445,85.18,23.476,51.858,1.597,67.0,0.1876,176378.342,11.93817456,14774.31424,288.51,14.0662,32.606,32.0,0.7995,0.0097,14.6434,4.5446,0.0871,12.7183,4.1698,6.7436,2.8752,0.29,6.7366,,C
2015-05-28,85.74,2011.73,39.83,68.28,127.582,85.09,23.463,50.508,1.57,67.0,0.197,170010.71400000000,11.70021191,14530.56704,288.49,13.062,33.6567,,0.8081,0.0111,15.2772,4.4785,0.1151,12.1896,3.7587,7.0689,2.4835,0.32,7.0906,,C
2015-05-29,85.15,2019.92,37.75,69.28,124.92,85.11,23.722,53.508,1.6840000000000000,67.0,0.2032,175011.2,11.66922751,14997.668,288.5,13.422,33.6374,,0.7964,0.0102,15.8233,4.2394,0.1164,12.0091,3.7494,6.6361,2.4893,0.32,7.071000000000000,,C
2015-05-30,84.63,2020.0,37.06,69.55,123.71,85.0,23.869,54.506,1.7,67.0,0.2077,169399.194,11.38587531,14878.01236,288.5,14.0815,33.646,,0.8508,0.0089,16.1394,4.0121,0.0852,12.0983,3.7753,6.0619,2.415,0.28,6.8256,,B
2015-05-31,85.85,2020.02,35.98,70.47,123.85,85.04,23.53,56.143,1.617,67.0,0.2098,163813.99800000000,11.3417702,14443.42422,288.5,14.7305,33.0436,,0.8667,0.0094,16.1759,3.938,0.0899,11.6565,3.8653,6.2689,2.4757,0.3,6.8796,,C
2015-01-06,87.09,2024.98,34.63,71.55,123.745,85.05,23.252,58.475,1.619,67.0,0.2116,160603.35200000000,11.25565403,14268.68235,288.5,15.4731,32.7493,30.0,0.8991,0.009000000000000000,16.1988,3.8183,0.0994,11.4054,3.801,6.277,2.3321,0.3,6.9375,,C
2015-02-06,86.97,2035.2,34.29,71.72,123.295,85.04,23.401,59.353,1.706,67.0,0.2138,161453.76,11.3725575,14196.78555,288.51,14.9728,33.2339,,0.8807,0.0104,16.0037,3.7893,0.1079,11.4703,3.9139,6.2025,2.445,0.31,6.9696,,C
2015-03-06,86.57,2038.62,33.85,71.89,122.459,85.4,23.549,60.225,1.636,67.0,0.2179,166902.52800000000,11.43192252,14599.69027,288.5,15.0008,33.4216,29.0,0.9413,0.0123,15.7817,3.7111,0.1375,11.4154,3.8022,6.498000000000000,2.3248,0.34,6.9533,,D
2015-04-06,86.72,2038.72,33.5,72.13442022957910,122.259,86.82,23.509,60.857,1.721,67.0,0.222,168106.141,11.45676937,14673.08412,288.5,14.8367,33.9397,,0.885,0.0122,15.8312,3.7121,0.1216,11.5511,3.8387,6.114,2.1826,0.31,6.9751,,C
2015-05-06,86.81,2032.29,33.5,72.1552655639598,122.342,87.37,23.411,60.665,1.6370000000000000,67.0,0.226,167286.205,11.42348521,14644.06018,288.48,14.6474,33.8589,,0.9215,0.0126,16.1557,3.6769,0.1385,11.2208,3.8158,6.4088,2.209,0.33,6.9341,,D
2015-06-06,84.6,1986.48,35.76,70.28913260219340,122.346,88.13,23.481,55.55,1.6370000000000000,67.0,0.2302,170590.784,11.4579783,14888.38427,288.25,13.8711,34.7086,,0.8704,0.0117,16.9629,3.8984,0.1079,11.5693,3.4876,5.4008,2.0096,0.28,7.1017,,B
2015-07-06,83.85,1975.63,36.15,69.88,121.976,87.95,23.561,54.651,1.642,67.0,0.2329,167952.034,11.4270832,14697.716880000000,288.45,12.6826,34.929,,0.7839,0.0098,17.2115,4.0855,0.099,11.6939,3.3632,5.6732,2.0473,0.27,7.4211,,B
2015-08-06,83.56,1963.21,37.05,69.28,122.573,88.03,23.495,52.988,1.798,67.0,0.2354,173537.146,11.63260887,14918.16217,288.47,10.0724,36.0368,23.0,0.382,0.0098,18.2081,4.3331,0.0864,12.0515,3.6906,5.3698,2.1447,0.26,7.6148,,B
2015-09-06,83.84,1961.38,37.96,68.83,123.761,88.06,23.394,51.67,1.7,67.0,0.2386,177974.742,11.65571413,15269.312580000000,288.93,10.3148,35.9366,,0.3908,0.0096,17.7751,4.4135,0.0829,12.0685,3.708,5.5045,2.0764,0.25,7.7193,,B
2015-10-06,85.56,2003.35,41.86,67.15,129.423,88.09,23.415,47.858,1.548,67.0,0.2417,179358.379,11.8438715,15143.56005,289.02,11.4417,35.8726,24.0,0.3958,0.0113,16.5049,4.2834,0.0872,11.6173,4.1221,5.6897,2.1218,0.26,7.8522,,B
2015-11-06,86.1,1995.08,38.0,69.3795326349718,126.095,87.94,23.172,52.502,1.668,67.0,0.2436,191394.528,12.20762409,15678.27831,288.97,11.2272,37.8944,,0.4263,0.0107,15.7931,4.1732,0.0564,11.7788,3.5771,4.4931,1.7509,0.22,8.8188,,A
2015-12-06,84.83,1967.32,37.13,69.56,123.927,88.11,23.191,52.985,1.616,67.0,0.2497,207671.88,12.58332123,16503.74144,289.02,13.8936,37.596,,0.7593,0.008,14.8656,3.4405,0.0669,11.5384,3.778,5.3282,1.9341,0.24,6.7914,,A
2015-06-13,84.7,1971.93,38.84,68.56079002752150,125.512,88.12,23.281,50.771,1.676,67.0,0.2533,204476.147,12.51926214,16332.92322,289.04,13.3378,38.7943,,0.7467,0.0075,14.586,3.3504,0.0641,11.8925,3.4962,4.9736,1.8107,0.21,6.9402,,A
2015-06-14,84.17,1970.03,38.0,68.895800933126,124.14,88.15,23.405,51.843,1.614,67.0,0.2567,208755.456,12.78045564,16333.96038,289.95,13.4305,38.5054,,0.7584,0.0096,14.2161,3.1968,0.0704,11.9041,3.8385,5.4903,1.9942,0.24,6.5857,,A
2015-06-15,84.94,1953.83,37.58,69.33,124.474,87.92,23.002,51.99100000000000,1.69,67.0,0.2595,218660.0,12.94155931,16895.954720000000,290.16,13.5452,38.9909,28.0,0.7445,0.0105,14.0949,3.1607,0.0798,12.2736,3.3356,5.3062,1.7498,0.25,6.7083,,B
2015-06-16,84.41,1919.97,37.57,69.2,123.9,87.99,22.746,51.104,1.617,67.0,0.2631,221089.107,12.93101302,17097.586,290.5,13.5109,39.174,,0.7425,0.0094,14.4549,3.2442,0.0679,12.6381,3.4029,4.4206,1.7376,0.24,6.597,,A
2015-06-17,83.97,1920.24,37.19,69.31,123.08,88.01,22.868,51.633,1.628,67.0,0.267,215385.04,12.85286871,16757.74062,290.5,12.9527,38.5697,28.0,0.6962,0.0115,14.446,3.3666,0.0721,12.6135,3.4849,5.0911,1.8905,0.25,6.8052,,B
2015-06-18,84.03,1920.05,37.13,69.35,123.08,88.02,22.85,51.712,1.709,67.0,0.2707,213894.554,12.91333967,16563.84475,290.5,13.1447,38.651,,0.6929,0.0107,14.5333,3.4025,0.0728,12.5927,3.5329,4.758,1.7984,0.25,6.8101,,B
2015-06-19,83.61,1900.95,37.02,69.31,122.531,88.05,22.736,51.349,1.635,67.0,0.2741,204644.835,12.64703342,16181.25203,290.5,13.3433,38.2302,,0.6962,0.0106,14.6274,3.5028,0.0765,12.3396,3.6532,4.8469,1.8694,0.25,6.8039,,B
2015-06-20,85.38,1903.55,37.04,69.74,124.324,88.14,22.295,51.392,1.692,67.0,0.2796,191240.15,12.24853204,15613.31185,290.75,11.7109,37.236,,0.3963,0.0166,14.9811,3.7228,0.1257,11.781,4.4218,6.2089,2.2101,0.34,7.1888,,D
2015-06-21,85.22,1921.86,36.15,70.22,123.292,88.26,22.552,53.163,1.625,67.0,0.2828,197260.128,12.2946571,16044.378170000000,291.48,10.4188,38.095,,0.3347,0.0143,15.7154,3.7992,0.1068,12.2277,3.9683,5.9052,2.0603,0.29,7.3543,,C
2015-06-22,84.09,1909.98,36.0,70.0224831376468,122.0,88.56,22.714,53.055,1.642,67.0,0.2861,201745.648,12.40602517,16261.90865,291.5,10.1321,38.715,28.0,0.3007,0.014,16.1716,3.8621,0.084,12.5796,3.7628,4.9889,1.9449,0.25,7.4443,,B
2015-06-23,83.97,1909.95,36.1,69.9342050470559,121.98,88.56,22.746,52.907,1.725,67.0,0.28800000000000000,202839.874,12.46734723,16269.68992,291.73,10.248,38.0087,,0.3413,0.0132,16.1072,3.8404,0.0978,12.528,3.7032,5.6297,1.9668,0.27,7.5157,,B
2015-06-24,83.21,1900.23,37.0,69.2205307378754,122.11,88.52,22.837,51.358,1.723,67.0,0.2909,196874.496,12.33751973,15957.38044,292.28,12.7716,37.2226,27.0,0.6309,0.0127,15.4174,3.6131,0.0884,12.5409,3.4858,5.3383,1.8774,0.26,7.0009,,B
2015-06-25,82.75,1899.96,37.0,69.1022964509395,121.65,88.47,22.96,51.35,1.729,67.0,0.2931,190917.085,12.35734449,15449.6854,292.51,12.8926,36.7117,,0.6425,0.0129,15.3099,3.6717,0.1056,12.2933,3.4094,5.8655,1.975,0.29,7.1099,,C
2015-06-26,79.73,1844.76,39.77,66.72,121.345,88.8,23.138,46.386,1.734,64.73,0.2895,190336.224,12.37034919,15386.48757,292.54,12.9139,36.4938,,0.6453,0.0114,15.397,3.6977,0.0932,12.0284,3.7916,5.7492,2.1234,0.26,7.0551,,B
2015-06-27,73.6,1706.02,47.39,60.831473675510400,122.696,90.06,23.18,36.0,1.633,58.79,0.27,177422.96,11.86097902,14958.54261,292.05,9.8669,36.1419,,0.2848,0.0139,16.209,4.1059,0.1184,11.6337,4.5801,6.6674,2.5118,0.31,7.8662,,C
2015-06-28,70.71,1634.78,49.42,58.86,121.765,90.07,23.12,33.079,1.645,56.07,0.2627,170111.635,11.45228224,14853.95065,291.11,14.1338,35.4196,,0.6637,0.0154,14.8841,3.7427,0.1149,11.4922,4.2722,5.9125,2.3258,0.32,7.0231,,C
2015-06-29,68.47,1565.11,51.28,57.18,121.315,90.07,22.858,30.521,1.734,53.37,0.2565,157876.784,11.24199898,14043.47965,289.82,14.1921,34.9153,32.0,0.6995,0.0224,14.3858,3.6881,0.1579,11.176000000000000,4.4231,6.9057,2.4585,0.4,6.9756,,E
2015-06-30,66.99,1554.71,53.0,55.829652471039300,121.545,93.01,23.208,29.334,1.813,52.22,0.2559,151582.08,11.00754694,13770.74119,289.23,13.7075,34.2453,,0.6996,0.0153,14.584,3.9615,0.1415,10.521,4.906000000000000,7.2992,2.7763,0.37,7.1428,,D
2015-06-30,66.99,1554.71,53.0,55.829652471039300,121.545,93.01,23.208,29.334,1.813,52.22,0.2559,151582.08,11.00754694,13770.74119,289.23,13.8678,34.1762,,0.6773,0.0157,14.5034,3.8458,0.1432,10.8513,4.8387,7.3905,2.6708,0.37,7.0193,,D
2015-01-07,66.45,1567.94,53.63,55.34,121.648,95.0,23.596,29.236,1.6470000000000000,52.0,0.2612,145757.789,10.78152756,13519.21497,290.0,14.4198,34.6465,30.0,0.7162,0.0177,14.5924,4.0216,0.1357,10.8632,4.3838,6.7095,2.5234,0.36,6.9702,,D
2015-02-07,66.97,1589.97,53.24,55.71,121.8,95.06,23.742,29.864,1.727,52.3,0.2669,143771.992,10.72542875,13404.77806,289.5,13.9268,33.7873,,0.6651,0.0192,14.5713,4.1902,0.1495,10.889,4.5433,7.3296,2.6846,0.39,7.2441,,E
2015-03-07,67.57,1604.6,53.24,55.93,122.415,95.07,23.747,30.139,1.636,52.78,0.2749,143906.88,10.76264329,13370.96066,288.99,13.9154,34.1596,,0.7145,0.0147,14.6172,4.1001,0.1413,10.754,4.4844,7.3634,2.7766,0.37,6.9588,,D
2015-04-07,68.07,1656.51,53.01,56.22,122.737,95.02,24.335,31.249,1.714,53.37,0.2826,148157.818,10.97169944,13503.63436,289.0,14.1223,34.1465,,0.7338,0.0147,14.6384,4.1612,0.1192,10.8665,4.4637,6.8588,2.7231,0.35,7.1518,,D
2015-05-07,68.27,1650.92,53.78,55.94,123.701,95.05,24.182,30.698,1.7010000000000000,53.28,0.2852,146736.179,11.01076132,13326.61521,289.01,14.7597,34.0235,,0.7369,0.015,14.3151,3.9954,0.1275,10.8214,4.3517,7.1957,2.8035,0.35,6.8546,,D
2015-06-07,68.36,1644.38,53.23,56.22,123.234,94.98,24.055,30.892,1.707,53.26,0.2899,143732.534,10.81068032,13295.41991,289.0,9.4327,34.3715,28.0,0.2562,0.0172,15.8786,4.5429,0.1545,10.5113,5.0336,8.6701,3.3947,0.4,7.7367,,E
2015-07-07,67.56,1644.04,52.67,56.19,121.874,95.51,24.335,31.214,1.726,52.73,0.2968,146242.97,11.00710334,13286.23573,289.37,7.719000000000000,34.788000000000000,,0.1666,0.0166,16.6525,4.8293,0.1194,10.611,5.351,8.0841,3.3039,0.35,8.3586,,D
2015-07-07,67.56,1644.04,52.67,56.19,121.874,95.51,24.335,31.214,1.726,52.73,0.2968,146242.97,11.00710334,13286.23573,289.37,13.7446,33.6283,,0.685,0.0155,14.661,4.1296,0.1382,10.5265,4.6214,7.7633,3.0701,0.38,7.0165,,D
2015-07-16,79.39,1633.25,43.49,64.61,124.513,96.37,20.572,37.555,1.689,61.42,0.1513,164626.176,13.491099900000000,12202.57631,276.41,14.6928,35.2251,,0.6871,0.0131,14.0994,3.3613,0.1104,10.9429,5.0721,6.1243,2.7254,0.35,6.9461,,D
2015-07-16,79.39,1633.25,43.49,64.61,124.513,96.37,20.572,37.555,1.689,61.42,0.1513,164626.176,13.491099900000000,12202.57631,276.41,15.2053,35.5452,,0.7274,0.0325,13.9996,3.2061,0.1584,11.1544,4.7916,5.9414,2.7006,0.45,6.5375,,E
2015-07-16,79.39,1633.25,43.49,64.61,124.513,96.37,20.572,37.555,1.689,61.42,0.1513,164626.176,13.491099900000000,12202.57631,276.41,14.6876,35.4406,,0.7592,0.0388,14.1185,3.2477,0.217,11.1936,4.7613,6.471,2.5571,0.52,6.5076,,G
2015-07-17,85.66,1821.5,36.52,70.11,124.002,97.96,21.264,49.877,1.615,67.0,0.1578,151865.438,12.79710702,11867.16952,276.0,14.116,35.4288,,0.7069,0.0134,14.5206,3.5187,0.0932,11.0098,5.1691,5.7567,2.6982,0.35,6.9686,,D
2015-07-17,85.66,1821.5,36.52,70.11,124.002,97.96,21.264,49.877,1.615,67.0,0.1578,151865.438,12.79710702,11867.16952,276.0,14.646,34.6563,,0.8428,0.0219,14.0984,3.2873,0.189,11.271,4.6553,7.138,2.7041,0.45,6.4899,,E
2015-07-17,85.66,1821.5,36.52,70.11,124.002,97.96,21.264,49.877,1.615,67.0,0.1578,151865.438,12.79710702,11867.16952,276.0,14.5301,35.1356,,0.6983,0.0162,14.173,3.4101,0.1234,10.8476,5.2484,6.1122,2.8527,0.36,6.8524,,D
2015-07-18,85.45,1957.96,37.59,69.45,124.998,98.97,22.914,52.087,1.683,67.0,0.1625,156297.96,12.71559882,12291.8285,276.0,14.0244,35.0756,,0.7205,0.0181,15.0238,3.7565,0.095,10.9742,4.9182,5.6222,2.5801,0.36,7.1914,,D
2015-07-19,83.85,1939.37,38.13,68.74,123.919,98.91,23.129,50.862,1.6980000000000000,67.0,0.1721,167028.18100000000,12.97562877,12872.45372,276.0,13.4081,35.193000000000000,,0.7108,0.0155,15.7686,3.6437,0.0871,11.4689,4.7798,5.3699,2.5498,0.34,7.0048,,D
2015-07-20,83.66,1966.55,39.23,68.08,124.857,99.03,23.506,50.129,1.765,67.0,0.1833,168002.765,12.91908076,13004.2352,277.08,12.8263,34.9242,32.0,0.6673,0.0185,16.299,3.6248,0.0985,11.2027,4.823,5.7622,2.5562,0.35,7.1973,,D
2015-07-21,84.32,1984.32,40.47,67.57,126.774,99.03,23.533,49.032,1.659,67.0,0.194,165425.395,12.84809142,12875.48398,277.99,13.9067,35.0839,,0.7186,0.0131,15.4574,3.4257,0.1048,10.6964,5.0017,6.0154,2.7154,0.33,6.8609,,D
2015-07-22,83.76,1978.69,41.98,66.61,127.719,99.06,23.623,47.13400000000000,1.6470000000000000,67.0,0.2062,148176.6,12.26077831,12085.41548,277.98,9.9709,34.3024,25.0,0.3887,0.0264,18.1955,4.1581,0.1728,10.181,4.8180000000000000,7.2010000000000000,2.8023,0.42,7.7829,,E
2015-07-23,82.8,1968.92,40.76,67.0119779864034,125.529,99.01,23.779,48.305,1.676,67.0,0.2307,142853.672,12.12017861,11786.43291,279.17,8.9247,33.8045,,0.3123,0.0229,19.1942,4.5308,0.1709,9.7484,4.8039,7.3255,2.8095,0.41,8.3524,,E
2015-07-23,82.8,1968.92,40.76,67.0119779864034,125.529,99.01,23.779,48.305,1.676,67.0,0.2307,142853.672,12.12017861,11786.43291,279.17,9.7761,34.406,,0.3669,0.0196,18.4296,4.3252,0.1384,10.0528,4.955,6.6628,2.7797,0.38,8.0879,,D
2015-07-24,82.66,1970.04,38.84,68.03,123.47,99.02,23.833,50.722,1.785,67.0,0.2622,130751.13,11.76657271,11112.08275,280.02,8.5234,33.8666,,0.3261,0.0209,18.9309,4.732,0.1653,9.7181,4.9167,7.6651,2.9136,0.4,8.2213,,E
2015-07-24,82.66,1970.04,38.84,68.03,123.47,99.02,23.833,50.722,1.785,67.0,0.2622,130751.13,11.76657271,11112.08275,280.02,12.1265,33.098,,0.7567,0.0195,18.2214,4.2592,0.172,9.5427,4.263,7.3071,2.5873,0.39,7.6466,,E
2015-07-25,82.53,1969.99,42.67,65.92,127.17,98.98,23.87,46.168,1.654,67.0,0.3036,128280.443,11.53637765,11119.64666,279.96,9.0868,33.5652,,0.3835,0.0251,18.2985,4.9609,0.1809,9.4094,4.8635,7.9889,2.9386,0.43,8.2987,,E
2015-07-26,82.71,1975.96,40.0,67.4028196560997,124.686,99.32,23.89,49.399,1.6870000000000000,67.0,0.353,138965.88200000000,11.83457607,11742.36244,280.45,12.6725,33.9776,,0.7336,0.0166,16.281,4.1321,0.1357,9.8069,5.0945,6.9395,2.8481,0.37,7.3619,,D
